"activity_id","deal_id","is_completed","user_id","activity_type","activity_name","user_name","user_email","modified_ts","due_date"
562810,586009,1,535,after_close_call,After Close Call,Barry Norman,cartertrevor@example.org,2024-07-17 08:06:14.507,2024-07-30 12:04:24.000
562889,419937,1,75,after_close_call,After Close Call,Michael Mccormick,vwatson@example.com,2024-06-17 15:19:51.695,2024-04-30 04:50:15.000
562955,945345,1,881,meeting,Sales Call 1,Yolanda Lester,kimberlyramirez@example.com,2024-06-18 19:03:17.042,2024-08-06 02:47:24.000
563452,390187,1,826,sc_2,Sales Call 2,Annette Baker,irwinkenneth@example.com,2024-02-21 18:42:01.208,2024-03-20 17:33:55.000
564195,239690,1,87,sc_2,Sales Call 2,Christopher Davis,stephen18@example.com,2024-04-04 00:18:39.464,2024-07-26 01:20:14.000
564875,483195,1,81,after_close_call,After Close Call,Aaron Flores,xtorres@example.org,2024-09-14 04:49:58.240,2024-03-20 01:20:56.000
565702,760400,1,1787,meeting,Sales Call 1,Linda Phillips,amanda35@example.net,2024-09-08 20:00:01.260,2024-07-30 10:48:40.000
565742,180295,1,1558,sc_2,Sales Call 2,Jon Payne,sandra93@example.org,2024-09-22 19:28:58.439,2024-01-25 07:31:17.000
565857,878188,1,498,after_close_call,After Close Call,Kathryn Sanchez,ucarter@example.net,2024-03-30 13:29:08.376,2024-01-28 10:08:52.000
565952,268018,1,177,meeting,Sales Call 1,Deborah Flores,traceycarson@example.org,2024-04-13 18:14:44.360,2024-08-14 20:41:10.000
566405,135050,1,311,sc_2,Sales Call 2,Brittany Smith,allison54@example.com,2024-08-17 18:00:21.869,2024-03-03 11:19:25.000
566700,272509,1,700,meeting,Sales Call 1,Christopher Bryan,xgonzalez@example.com,2024-05-06 15:44:50.489,2024-03-11 11:49:33.000
567001,961842,1,1153,after_close_call,After Close Call,Richard Hill,nancy88@example.org,2024-10-14 12:29:44.841,2024-07-19 07:54:00.000
568063,224350,1,847,meeting,Sales Call 1,James Robles,cynthia55@example.com,2024-04-22 09:20:35.646,2024-04-23 18:59:13.000
568469,704560,1,62,sc_2,Sales Call 2,Brandy Roberson,rosariorobert@example.com,2024-08-21 17:58:27.540,2024-08-15 13:55:39.000
569646,981171,1,748,after_close_call,After Close Call,Spencer Moore,castillostephanie@example.net,2024-08-24 18:52:20.561,2024-03-13 19:40:19.000
570220,761323,1,1064,after_close_call,After Close Call,Edward Marshall,johnmiller@example.com,2024-06-27 11:29:59.424,2024-07-28 00:28:08.000
570619,512930,1,312,sc_2,Sales Call 2,Judy Bailey,jwilliams@example.org,2024-09-17 02:49:11.223,2024-05-07 16:49:49.000
570906,113943,1,1771,meeting,Sales Call 1,Grace Gonzalez,ksmith@example.org,2024-10-11 19:52:50.930,2024-02-05 12:11:43.000
571092,528235,1,1107,meeting,Sales Call 1,Linda Moore,jacob87@example.org,2024-10-21 13:15:22.343,2024-07-24 10:11:48.000
571282,522873,1,1379,after_close_call,After Close Call,Jessica Mcdowell,fchapman@example.org,2024-08-10 13:42:08.408,2024-07-06 23:56:34.000
572827,446564,1,1564,sc_2,Sales Call 2,Brian Hall,njohnson@example.org,2024-02-23 17:25:25.311,2024-08-31 06:26:12.000
572916,716556,1,630,sc_2,Sales Call 2,Megan Thomas DDS,brownshelia@example.net,2024-06-14 05:49:51.227,2024-07-24 20:24:15.000
573282,374589,1,45,meeting,Sales Call 1,Mrs. Veronica Brown,xwilliams@example.org,2024-02-06 05:14:37.572,2024-08-13 20:37:13.000
574937,540697,1,790,meeting,Sales Call 1,Jennifer Ball,russellomar@example.net,2024-03-14 12:46:42.665,2024-05-08 23:57:00.000
575630,577320,1,396,after_close_call,After Close Call,Cynthia Lester,megan67@example.org,2024-06-30 16:30:56.873,2024-08-22 05:27:11.000
575970,101684,1,1408,after_close_call,After Close Call,Catherine Perez,miasmith@example.com,2024-03-29 20:36:39.824,2024-04-08 10:54:32.000
577847,653346,1,431,sc_2,Sales Call 2,Susan Sims,howardmary@example.com,2024-05-26 17:53:06.392,2024-07-17 23:21:05.000
578291,503421,1,385,sc_2,Sales Call 2,Anthony Fisher,nmullins@example.net,2024-04-06 19:28:15.313,2024-03-12 19:10:53.000
579169,865196,1,1745,meeting,Sales Call 1,Paul Williams,wchase@example.com,2024-09-21 19:58:22.580,2024-05-10 00:41:22.000
580140,977142,1,1732,sc_2,Sales Call 2,Holly Harvey,david39@example.net,2024-08-31 15:30:30.509,2024-06-23 20:26:28.000
580588,500826,1,11,meeting,Sales Call 1,Laura Smith,kjohnson@example.net,2024-01-23 03:40:49.132,2024-02-24 14:38:04.000
580863,285008,1,238,sc_2,Sales Call 2,Michele Price,ipennington@example.org,2024-08-12 23:29:12.688,2024-04-26 03:07:51.000
581486,979372,1,1630,meeting,Sales Call 1,Matthew Barr,justinorr@example.com,2024-04-11 16:33:15.218,2024-07-16 18:21:51.000
582319,421751,1,520,after_close_call,After Close Call,Peter Reyes,nturner@example.org,2024-08-31 10:24:53.370,2024-04-19 09:05:06.000
583327,507637,1,139,meeting,Sales Call 1,Jacob Moore,adamcervantes@example.org,2024-04-27 12:02:55.683,2024-08-31 11:06:05.000
583346,427395,1,1072,meeting,Sales Call 1,Bradley Hendricks,williamsedward@example.org,2024-01-30 10:01:18.160,2024-04-28 05:22:39.000
583489,416547,1,1414,after_close_call,After Close Call,Kendra Christensen DDS,shaunrogers@example.net,2024-10-25 11:35:11.232,2024-01-16 18:45:51.000
583586,286779,1,1522,meeting,Sales Call 1,Jesse Flores,chad42@example.net,2024-02-19 10:56:55.802,2024-02-07 21:55:39.000
583589,913778,1,1774,meeting,Sales Call 1,Misty Ellis,crystal65@example.org,2024-01-23 20:59:37.540,2024-09-07 12:50:56.000
584765,275795,1,1162,meeting,Sales Call 1,John Hinton,seanwalker@example.com,2024-02-05 20:58:35.473,2024-04-03 10:10:17.000
585193,199418,1,1200,after_close_call,After Close Call,Daniel Clark,ybrooks@example.net,2024-06-04 22:10:30.700,2024-01-21 20:22:13.000
585590,191931,1,1090,meeting,Sales Call 1,Joseph Jackson,katie44@example.com,2024-10-05 15:21:46.620,2024-09-13 07:34:26.000
585607,120793,1,1694,sc_2,Sales Call 2,Kristen Miller,kristina84@example.net,2024-04-15 02:07:14.887,2024-01-28 08:07:35.000
586808,574518,1,1662,sc_2,Sales Call 2,Jillian Pham,melissa70@example.org,2024-04-08 01:08:06.493,2024-03-15 13:41:46.000
586820,456947,1,162,meeting,Sales Call 1,Heather Tanner,ywatts@example.com,2024-04-15 14:23:17.237,2024-08-28 16:00:25.000
586850,125356,1,1675,sc_2,Sales Call 2,Elizabeth Russell,aramsey@example.net,2024-07-25 09:43:42.433,2024-03-27 22:06:07.000
587788,790556,1,1296,after_close_call,After Close Call,Jerry Goodman,jonathan93@example.org,2024-05-10 01:18:05.803,2024-06-06 22:54:47.000
588267,387519,1,1593,after_close_call,After Close Call,Larry Martinez,fisheradrian@example.com,2024-09-09 00:48:30.511,2024-06-16 18:39:02.000
588358,605985,1,1595,sc_2,Sales Call 2,Mark Jackson,jonesleslie@example.com,2024-01-10 11:59:07.674,2024-06-21 02:09:08.000
588363,723232,1,1579,sc_2,Sales Call 2,Christopher Turner,vasquezjill@example.net,2024-03-13 23:38:31.679,2024-05-05 16:54:27.000
589471,186904,1,1311,meeting,Sales Call 1,Phyllis Martinez,kimberlyherring@example.net,2024-05-05 04:06:52.773,2024-01-26 15:53:27.000
589624,364947,1,1224,sc_2,Sales Call 2,Jessica Wright,donald69@example.org,2024-07-29 10:37:26.186,2024-04-14 17:38:06.000
589916,386978,1,1106,meeting,Sales Call 1,Justin Lowe,josephnelson@example.net,2024-05-22 23:39:21.867,2024-07-07 09:53:30.000
590173,420484,1,870,sc_2,Sales Call 2,Erin Lee MD,vpeterson@example.net,2024-09-12 01:04:54.976,2024-07-19 20:32:44.000
590393,355479,1,1161,after_close_call,After Close Call,Curtis George,kathrynhood@example.com,2024-06-25 09:52:57.964,2024-06-04 08:39:57.000
590548,467762,1,1119,sc_2,Sales Call 2,Michael Hampton,cheryl99@example.org,2024-03-14 06:11:00.726,2024-04-16 18:09:52.000
591109,948067,1,792,after_close_call,After Close Call,Bobby Hurley,stephen22@example.net,2024-06-11 06:16:08.686,2024-08-30 06:02:54.000
591139,201633,1,1147,meeting,Sales Call 1,Austin Stewart,alexanderbrent@example.net,2024-07-17 01:10:09.419,2024-07-08 20:25:44.000
591178,874863,1,904,meeting,Sales Call 1,Jessica Johnson,grant81@example.net,2024-04-29 03:16:06.314,2024-08-26 07:19:32.000
591743,977359,1,1674,after_close_call,After Close Call,Stephen Le,charles21@example.org,2024-01-28 21:49:31.147,2024-07-09 06:32:41.000
592431,984965,1,538,sc_2,Sales Call 2,Donna Kelly,vgonzalez@example.com,2024-03-28 22:37:34.110,2024-04-19 21:33:54.000
593472,365410,1,1081,sc_2,Sales Call 2,Jeffrey Rogers,rojassean@example.org,2024-06-30 17:58:17.161,2024-05-23 00:40:12.000
593953,657898,1,1730,after_close_call,After Close Call,Thomas Pittman,kimberlysantana@example.org,2024-10-09 08:22:11.814,2024-07-14 13:57:37.000
594379,118765,1,394,after_close_call,After Close Call,Isaiah King,fblackburn@example.org,2024-10-25 07:08:26.601,2024-03-13 10:02:19.000
594521,541031,1,1459,sc_2,Sales Call 2,Dr. Stephanie Morgan,amanda91@example.org,2024-02-04 01:38:42.934,2024-03-19 03:50:23.000
594769,307438,1,1731,after_close_call,After Close Call,Dr. Alyssa Barber,williamssarah@example.org,2024-08-01 11:07:57.017,2024-09-04 14:48:03.000
596352,793413,1,1536,meeting,Sales Call 1,Paula Horn,brittanyherrera@example.net,2024-01-03 10:09:58.720,2024-06-20 01:05:36.000
596569,479348,1,1622,sc_2,Sales Call 2,John Erickson,james05@example.com,2024-10-22 15:31:42.444,2024-02-22 05:56:56.000
596672,296289,1,360,after_close_call,After Close Call,Samuel Davis,canderson@example.org,2024-08-25 01:13:30.711,2024-08-04 10:54:19.000
596694,952926,1,76,after_close_call,After Close Call,Meagan Bailey,tannerregina@example.org,2024-02-23 02:58:00.524,2024-04-16 17:05:56.000
596914,298133,1,1208,meeting,Sales Call 1,William Grant,kmiller@example.com,2024-07-16 11:59:55.866,2024-06-08 19:13:25.000
597268,600469,1,894,meeting,Sales Call 1,Brandon Jackson,jnguyen@example.org,2024-03-04 21:04:06.703,2024-07-10 19:05:28.000
599029,326781,1,1549,meeting,Sales Call 1,Donna Ruiz,kellerbrian@example.com,2024-02-15 06:17:06.441,2024-07-25 15:36:04.000
599314,352521,1,940,sc_2,Sales Call 2,Katherine Anderson,rjones@example.org,2024-08-22 17:37:07.472,2024-03-09 09:48:38.000
599972,533135,1,1513,meeting,Sales Call 1,Victoria Phelps,flemingtimothy@example.com,2024-09-28 21:46:46.315,2024-04-03 05:44:20.000
600127,617868,1,1468,sc_2,Sales Call 2,James Hoffman,scottcody@example.com,2024-10-05 22:01:27.414,2024-09-13 18:59:13.000
601739,625165,1,1007,sc_2,Sales Call 2,Gabrielle Jones,williamsjames@example.org,2024-06-16 19:04:18.057,2024-05-21 05:03:43.000
602378,289723,1,148,after_close_call,After Close Call,Traci Brown,connienolan@example.org,2024-10-17 20:51:03.998,2024-02-06 08:05:24.000
602869,551197,1,446,after_close_call,After Close Call,Heather Hart,greenbrianna@example.com,2024-01-13 23:17:04.465,2024-05-22 08:45:30.000
603091,684080,1,1295,after_close_call,After Close Call,Cody Richmond,fishercolleen@example.org,2024-07-24 14:11:36.157,2024-07-30 04:48:44.000
603254,711963,1,1663,sc_2,Sales Call 2,Amanda Smith,patrick96@example.net,2024-06-25 04:17:40.047,2024-08-31 09:52:03.000
604362,766062,1,902,sc_2,Sales Call 2,Ryan Marsh,nburns@example.com,2024-03-14 12:44:08.092,2024-07-31 07:16:30.000
604697,621570,1,1615,after_close_call,After Close Call,Anthony Daniel,jennifer02@example.net,2024-09-05 04:04:57.202,2024-05-22 06:54:45.000
605235,656857,1,1692,sc_2,Sales Call 2,Robert Thompson,xhall@example.org,2024-08-26 19:32:04.978,2024-09-11 17:26:07.000
605664,848454,1,224,meeting,Sales Call 1,Melissa Williams,bmarshall@example.com,2024-06-26 23:19:08.445,2024-06-07 07:56:12.000
605951,292059,1,1473,after_close_call,After Close Call,Guy Robertson,emily83@example.net,2024-02-26 06:53:28.290,2024-01-10 13:28:09.000
606510,585495,1,668,sc_2,Sales Call 2,Luis Freeman,hperry@example.net,2024-04-22 13:20:59.784,2024-08-08 04:42:23.000
606761,141902,1,1354,sc_2,Sales Call 2,Ruben Hamilton,kimberly22@example.org,2024-05-08 08:42:45.884,2024-05-28 22:16:47.000
607176,882806,1,738,sc_2,Sales Call 2,Robert Wilkinson,xschultz@example.net,2024-08-29 14:46:11.469,2024-05-12 06:08:24.000
607751,454624,1,394,meeting,Sales Call 1,Isaiah King,fblackburn@example.org,2024-10-25 07:08:26.601,2024-06-12 03:32:59.000
608979,947468,1,1268,sc_2,Sales Call 2,Lonnie Davenport,donaldhowe@example.com,2024-07-08 10:20:11.833,2024-05-27 09:05:43.000
609120,100393,1,1298,sc_2,Sales Call 2,Jessica Faulkner,cindymorris@example.com,2024-06-19 19:40:15.579,2024-02-17 11:11:22.000
609198,302653,1,742,sc_2,Sales Call 2,Alexa Harris,crosbyadam@example.org,2024-05-27 10:19:43.625,2024-01-23 03:03:47.000
609683,649540,1,1665,sc_2,Sales Call 2,Desiree Clarke,simmonskathy@example.com,2024-06-12 00:08:19.787,2024-01-08 02:45:54.000
610934,578443,1,424,sc_2,Sales Call 2,Jessica Flowers,donna04@example.com,2024-05-31 01:40:47.695,2024-01-15 11:05:24.000
611011,870180,1,1205,sc_2,Sales Call 2,Tracie Barr,jesus93@example.org,2024-07-22 10:25:30.630,2024-04-17 20:50:57.000
611899,322505,1,995,after_close_call,After Close Call,Bruce Cisneros,aaron32@example.com,2024-04-30 03:12:42.670,2024-04-21 23:15:55.000
611948,130377,1,765,after_close_call,After Close Call,Andre Williams,oscar58@example.net,2024-09-15 18:56:50.565,2024-05-13 20:30:54.000
612038,383965,1,466,after_close_call,After Close Call,Victor Welch,janecook@example.org,2024-06-25 22:37:13.036,2024-07-02 10:29:31.000
612079,648642,1,707,after_close_call,After Close Call,Nancy Houston,bsmith@example.org,2024-01-05 15:59:57.027,2024-04-30 16:59:55.000
612839,889195,1,1522,after_close_call,After Close Call,Jesse Flores,chad42@example.net,2024-02-19 10:56:55.802,2024-03-12 18:04:08.000
612843,889191,1,173,meeting,Sales Call 1,Nicole Cannon,julianjordan@example.org,2024-03-15 01:19:14.669,2024-08-15 09:56:42.000
613296,311895,1,1440,meeting,Sales Call 1,William Aguilar,karen75@example.net,2024-06-18 00:11:16.523,2024-01-04 02:50:43.000
613344,743578,1,1236,after_close_call,After Close Call,Angela Gonzales,priley@example.com,2024-02-23 00:57:36.523,2024-01-17 19:44:32.000
613918,808011,1,906,sc_2,Sales Call 2,Caleb Cooper,jluna@example.com,2024-04-06 08:45:25.347,2024-07-02 05:21:43.000
614205,798829,1,325,after_close_call,After Close Call,Carmen Miller,joshuawalker@example.net,2024-08-10 15:14:17.962,2024-08-31 11:40:11.000
614290,266538,1,1534,sc_2,Sales Call 2,Jennifer Hawkins,lukemullins@example.com,2024-01-20 10:21:37.128,2024-03-10 06:50:51.000
614293,883180,1,1423,sc_2,Sales Call 2,Gloria Pierce,lisalopez@example.com,2024-01-12 03:59:18.176,2024-05-21 00:35:49.000
614319,841727,1,967,sc_2,Sales Call 2,Chris West,sheliahiggins@example.com,2024-01-02 12:02:20.584,2024-03-14 11:02:54.000
614825,166100,1,904,after_close_call,After Close Call,Jessica Johnson,grant81@example.net,2024-04-29 03:16:06.314,2024-06-26 01:11:14.000
615235,197471,1,1670,sc_2,Sales Call 2,Savannah Obrien MD,rebecca45@example.com,2024-01-30 04:59:10.089,2024-03-02 11:21:31.000
615629,395960,1,1745,sc_2,Sales Call 2,Paul Williams,wchase@example.com,2024-09-21 19:58:22.580,2024-06-03 10:08:33.000
617198,808496,1,57,meeting,Sales Call 1,Steve Berry,randy26@example.org,2024-09-03 15:04:57.504,2024-08-26 13:06:59.000
618009,336975,1,274,meeting,Sales Call 1,Andrew Price,jeremybrown@example.com,2024-10-20 17:44:25.513,2024-08-02 10:15:45.000
618275,576435,1,437,meeting,Sales Call 1,Ashley Padilla,allennicole@example.org,2024-03-05 06:04:08.278,2024-02-28 10:03:01.000
618408,771255,1,1651,meeting,Sales Call 1,Jessica West,tbarrera@example.com,2024-03-07 18:15:48.223,2024-04-26 06:09:50.000
619402,645690,1,344,sc_2,Sales Call 2,Erica Johnson PhD,courtneyharmon@example.net,2024-04-24 08:26:17.729,2024-01-18 04:13:26.000
619581,669655,1,950,after_close_call,After Close Call,Denise Perez,wilsonchristine@example.com,2024-03-29 12:46:54.778,2024-03-08 23:22:19.000
619837,786266,1,522,meeting,Sales Call 1,Ryan Morton,heather87@example.com,2024-05-18 16:43:33.894,2024-02-01 01:10:01.000
620048,572867,1,1274,sc_2,Sales Call 2,Tammy Ferguson,kzuniga@example.com,2024-05-04 13:54:57.689,2024-04-22 16:19:24.000
620877,759878,1,1326,after_close_call,After Close Call,John Gill,smithjoseph@example.com,2024-04-18 12:15:38.788,2024-02-04 02:38:28.000
620935,495549,1,390,after_close_call,After Close Call,Haley Montgomery,vwilson@example.com,2024-03-06 01:59:32.651,2024-02-13 10:07:23.000
621451,619318,1,1072,meeting,Sales Call 1,Bradley Hendricks,williamsedward@example.org,2024-01-30 10:01:18.160,2024-01-16 00:21:11.000
621553,318753,1,454,meeting,Sales Call 1,Tonya Fox,ycervantes@example.net,2024-09-22 12:49:03.871,2024-08-27 23:07:41.000
621904,952189,1,1635,after_close_call,After Close Call,Erin Johnson,lmaldonado@example.com,2024-02-16 03:37:14.214,2024-03-18 16:01:02.000
623008,886386,1,680,after_close_call,After Close Call,Scott Ellis,katherine03@example.org,2024-04-01 17:05:55.216,2024-03-19 15:37:39.000
623974,151737,1,1549,sc_2,Sales Call 2,Donna Ruiz,kellerbrian@example.com,2024-02-15 06:17:06.441,2024-02-13 19:06:40.000
624667,375438,1,1021,sc_2,Sales Call 2,Arthur Hutchinson,dcarr@example.com,2024-03-20 11:39:56.092,2024-08-03 23:34:12.000
625027,959823,1,1502,after_close_call,After Close Call,Kathleen Pitts,jeremy94@example.com,2024-06-04 04:29:32.703,2024-05-25 10:28:56.000
625729,855259,1,1425,meeting,Sales Call 1,Jeremy Anderson,ryanyoung@example.org,2024-07-07 03:48:44.438,2024-03-19 03:13:06.000
626000,704605,1,1250,sc_2,Sales Call 2,Walter Stephens,lancereynolds@example.net,2024-07-22 01:31:35.797,2024-07-28 06:53:58.000
627216,211550,1,1052,sc_2,Sales Call 2,Sandra Hall,michael81@example.net,2024-09-06 01:48:40.049,2024-03-07 11:47:05.000
628042,879156,1,903,sc_2,Sales Call 2,Robin Parker,jennifer14@example.com,2024-03-27 03:16:04.788,2024-02-15 11:29:38.000
628214,940125,1,627,after_close_call,After Close Call,Elizabeth Mann,wwilliams@example.com,2024-05-19 17:55:37.138,2024-01-29 00:18:55.000
628481,129176,1,317,sc_2,Sales Call 2,Dennis Reeves,debramoody@example.net,2024-09-06 03:35:41.452,2024-02-01 18:33:28.000
629224,807704,1,989,meeting,Sales Call 1,Mr. Travis Douglas,brownkenneth@example.com,2024-05-02 03:04:57.269,2024-07-05 06:25:15.000
629644,219355,1,49,sc_2,Sales Call 2,Monica Lee,matthew33@example.org,2024-09-25 12:40:33.032,2024-02-04 14:33:20.000
630504,471019,1,1078,after_close_call,After Close Call,Juan Walton,donald40@example.net,2024-02-25 17:32:08.760,2024-06-07 13:39:02.000
630674,177517,1,937,after_close_call,After Close Call,Candice Martinez,keith99@example.net,2024-05-10 07:35:49.081,2024-03-14 14:50:11.000
631258,957139,1,1359,after_close_call,After Close Call,Michael Perez,wolfechristopher@example.net,2024-02-26 17:03:41.902,2024-08-15 05:23:44.000
632632,116065,1,80,sc_2,Sales Call 2,Charles Chavez,christopherpatel@example.org,2024-10-13 11:33:26.338,2024-09-03 21:07:44.000
632700,939162,1,166,after_close_call,After Close Call,Rachel Lang,levibaker@example.com,2024-09-08 02:35:23.069,2024-02-22 21:24:37.000
633308,909244,1,1062,sc_2,Sales Call 2,Mary Carlson,ysalazar@example.org,2024-01-30 10:45:22.157,2024-03-20 08:26:11.000
633651,531230,1,101,sc_2,Sales Call 2,John Cain,hhernandez@example.org,2024-08-22 04:22:45.487,2024-08-17 07:11:10.000
633677,235785,1,29,sc_2,Sales Call 2,Cameron Reed,matthew10@example.net,2024-04-17 21:42:07.379,2024-09-09 17:41:37.000
634064,200852,1,972,after_close_call,After Close Call,Charles White,michael70@example.org,2024-08-31 05:41:22.734,2024-06-21 18:05:11.000
634561,649755,1,369,sc_2,Sales Call 2,Sarah Payne,kenneth62@example.org,2024-04-11 21:21:20.060,2024-06-10 22:18:18.000
634755,369850,1,611,meeting,Sales Call 1,Jacob Avila,angela69@example.com,2024-03-24 05:02:01.645,2024-03-27 04:16:01.000
635592,904262,1,443,after_close_call,After Close Call,Jermaine Green,fwilliams@example.com,2024-09-12 19:28:53.931,2024-06-08 19:19:05.000
636079,961603,1,314,after_close_call,After Close Call,Daniel Mason,christinabrown@example.com,2024-05-10 07:10:45.326,2024-08-11 15:11:44.000
636313,283776,1,579,sc_2,Sales Call 2,Karen Kim,brittanyrogers@example.org,2024-04-01 01:00:34.994,2024-02-25 23:32:06.000
637563,187934,1,179,meeting,Sales Call 1,Craig Wright,qdavis@example.com,2024-06-08 08:36:03.290,2024-01-24 04:23:28.000
638825,108015,1,1784,meeting,Sales Call 1,Janet Silva,amymclaughlin@example.com,2024-05-06 00:52:10.544,2024-07-31 04:08:33.000
639183,267006,1,368,meeting,Sales Call 1,Matthew Williams,connorgrant@example.org,2024-05-21 23:22:55.242,2024-09-04 23:26:00.000
639596,168944,1,1006,sc_2,Sales Call 2,Connie Cruz,deborahmyers@example.org,2024-10-06 11:04:58.753,2024-08-19 15:16:34.000
639904,337416,1,342,after_close_call,After Close Call,Mr. Michael Jackson,fordheather@example.net,2024-03-26 05:44:01.374,2024-01-25 06:16:35.000
640194,929421,1,897,sc_2,Sales Call 2,Amy Wise,kbradley@example.com,2024-02-26 03:25:28.578,2024-02-11 06:02:30.000
640493,351806,1,1426,after_close_call,After Close Call,Eric Johnson III,jaredadams@example.org,2024-04-01 12:03:22.529,2024-02-26 09:17:14.000
641272,284651,1,341,after_close_call,After Close Call,Bruce Scott,aliciakim@example.net,2024-07-01 07:35:25.189,2024-08-07 06:56:42.000
641906,107766,1,1178,after_close_call,After Close Call,Benjamin Garcia,rsingh@example.org,2024-03-07 13:09:41.152,2024-08-31 08:32:13.000
642876,573832,1,951,sc_2,Sales Call 2,Katherine Lewis,blackjacob@example.com,2024-08-14 16:47:24.410,2024-06-26 20:16:06.000
643130,530816,1,1708,meeting,Sales Call 1,Kevin Smith,dawnjohnson@example.com,2024-05-23 09:48:03.895,2024-03-13 05:08:39.000
643415,244943,1,519,after_close_call,After Close Call,Mr. Jermaine Oconnor,jessicajohnson@example.org,2024-07-25 07:35:51.405,2024-01-09 19:01:12.000
644175,786478,1,218,after_close_call,After Close Call,Benjamin Haas,taylorkevin@example.net,2024-06-01 13:41:16.604,2024-02-18 15:27:34.000
644360,802108,1,426,sc_2,Sales Call 2,Cynthia Watson,dturner@example.com,2024-10-27 22:47:15.710,2024-02-07 17:43:36.000
644552,178642,1,1441,after_close_call,After Close Call,Jill Green,harttheresa@example.org,2024-03-18 04:46:49.909,2024-08-28 21:29:53.000
644761,269399,1,15,sc_2,Sales Call 2,Rebecca Cooper,april14@example.com,2024-07-05 14:36:00.349,2024-08-11 20:30:45.000
646173,155378,1,213,after_close_call,After Close Call,Matthew Adkins,martincraig@example.com,2024-09-23 06:35:15.265,2024-02-16 22:45:18.000
646647,422506,1,934,meeting,Sales Call 1,Cristian Harrison,jacob94@example.org,2024-08-12 19:26:44.395,2024-06-10 04:25:22.000
646785,706515,1,470,sc_2,Sales Call 2,Tonya Saunders,patrickromero@example.net,2024-01-30 10:00:31.098,2024-04-16 18:28:54.000
647109,475473,1,577,meeting,Sales Call 1,Jennifer Boyer,richardsmith@example.com,2024-01-10 12:34:33.269,2024-03-17 22:54:47.000
647546,859880,1,1106,after_close_call,After Close Call,Justin Lowe,josephnelson@example.net,2024-05-22 23:39:21.867,2024-02-04 06:55:06.000
649480,433954,1,1113,sc_2,Sales Call 2,Paige Fischer,murraychristopher@example.com,2024-04-15 15:50:17.906,2024-01-17 11:03:30.000
649517,925335,1,726,sc_2,Sales Call 2,Desiree Stevenson,christopherguerrero@example.com,2024-07-04 21:16:06.210,2024-08-14 04:53:22.000
649863,701873,1,1545,meeting,Sales Call 1,Laura Burke,benjaminjohnson@example.net,2024-03-22 00:56:05.434,2024-04-13 11:36:27.000
650191,486939,1,743,sc_2,Sales Call 2,Robert Cervantes,elijahhernandez@example.org,2024-07-15 02:10:26.449,2024-08-25 00:00:52.000
650562,659950,1,399,after_close_call,After Close Call,Robert Taylor,jasonjenkins@example.org,2024-01-08 03:07:24.066,2024-05-10 14:56:36.000
651174,924778,1,832,after_close_call,After Close Call,Katherine Miller,phillip02@example.com,2024-08-05 05:40:27.101,2024-09-06 03:25:04.000
651782,511297,1,1214,sc_2,Sales Call 2,Mark Callahan,xcox@example.com,2024-08-15 13:01:32.072,2024-06-22 15:46:29.000
651814,173659,1,552,sc_2,Sales Call 2,Laura Washington,lopeznathan@example.net,2024-06-01 18:23:10.629,2024-01-18 00:49:27.000
652607,381234,1,1254,meeting,Sales Call 1,Andrew Miller,mary02@example.org,2024-07-24 11:30:29.569,2024-04-02 20:35:18.000
653088,324359,1,1351,sc_2,Sales Call 2,Laura Sanders,molinascott@example.net,2024-01-26 22:12:00.099,2024-07-18 09:16:23.000
653196,522262,1,558,meeting,Sales Call 1,William Young,potterjames@example.com,2024-04-13 04:49:29.294,2024-07-16 09:01:44.000
654504,968029,1,19,after_close_call,After Close Call,Geoffrey Hunt,johnstondebra@example.org,2024-06-04 20:42:15.369,2024-05-13 12:31:42.000
654788,969334,1,914,meeting,Sales Call 1,Jose Murray,jpham@example.com,2024-10-03 20:12:35.255,2024-01-11 08:39:48.000
655129,314674,1,388,after_close_call,After Close Call,Keith Singh,whuffman@example.org,2024-05-14 23:05:56.927,2024-07-10 07:05:47.000
655522,941955,1,1012,sc_2,Sales Call 2,Courtney Flowers,jenniferramirez@example.org,2024-04-25 21:47:08.322,2024-04-22 10:07:01.000
656765,681833,1,760,after_close_call,After Close Call,Natalie Johnson,williamrichardson@example.com,2024-05-29 22:19:42.680,2024-08-06 23:41:14.000
657732,273455,1,259,meeting,Sales Call 1,Timothy Johnson,pjohnson@example.net,2024-03-17 15:01:05.649,2024-05-05 08:52:33.000
658721,498122,1,1417,sc_2,Sales Call 2,Claudia Morales,william62@example.net,2024-07-26 09:35:00.255,2024-07-28 20:00:23.000
659659,826555,1,1637,meeting,Sales Call 1,Shannon Martin,mariamurphy@example.com,2024-02-12 15:27:46.507,2024-04-11 01:02:40.000
660046,784405,1,96,after_close_call,After Close Call,Meredith Moore,judymeza@example.org,2024-01-25 13:11:26.909,2024-04-18 02:42:51.000
661143,733370,1,1241,meeting,Sales Call 1,Connor Murphy,teresa76@example.net,2024-01-25 21:42:28.319,2024-04-11 07:51:52.000
661887,163617,1,1023,sc_2,Sales Call 2,Taylor Cunningham,santoscourtney@example.net,2024-03-02 22:23:54.944,2024-01-09 11:27:08.000
661921,922172,1,8,meeting,Sales Call 1,Lee Hutchinson,yangnicholas@example.com,2024-09-05 19:58:47.909,2024-08-11 13:50:35.000
